value,date,id
8773,2022-02-12,7
8774,2022-02-13,7
8775,2022-02-14,7
8776,2022-02-15,7
8777,2022-02-16,7
8778,2022-02-17,7
8779,2022-02-18,7
8780,2022-02-19,7
8781,2022-02-20,7
8782,2022-02-21,7
8783,2022-02-22,7
8784,2022-02-23,7
8785,2022-02-24,7
8786,2022-02-25,7
8787,2022-02-26,7
8788,2022-02-27,7
8789,2022-02-28,7
8790,2022-03-01,7
8791,2022-03-02,7
8792,2022-03-03,7
8793,2022-03-04,7
8794,2022-03-05,7
8795,2022-03-06,7
8796,2022-03-07,7
8797,2022-03-08,7
8798,2022-03-09,7
8799,2022-03-10,7
8800,2022-03-11,7
8801,2022-03-12,7
8802,2022-03-13,7
8803,2022-03-14,7
8804,2022-03-15,7
8805,2022-03-16,7
8806,2022-03-17,7
8807,2022-03-18,7
8808,2022-03-19,7
8809,2022-03-20,7
8810,2022-03-21,7
8811,2022-03-22,7
8812,2022-03-23,7
8813,2022-03-24,7
8814,2022-03-25,7
8815,2022-03-26,7
8816,2022-03-27,7
8817,2022-03-28,7
8818,2022-03-29,7
8819,2022-03-30,7
8820,2022-03-31,7
8821,2022-04-01,7
8822,2022-04-02,7
8823,2022-04-03,7
8824,2022-04-04,7
8825,2022-04-05,7
8826,2022-04-06,7
8827,2022-04-07,7
8828,2022-04-08,7
8829,2022-04-09,7
8830,2022-04-10,7
8831,2022-04-11,7
8832,2022-04-12,7
8833,2022-04-13,7
8834,2022-04-14,7
8835,2022-04-15,7
8836,2022-04-16,7
8837,2022-04-17,7
8838,2022-04-18,7
8839,2022-04-19,7
8840,2022-04-20,7
8841,2022-04-21,7
8842,2022-04-22,7
8843,2022-04-23,7
8844,2022-04-24,7
8845,2022-04-25,7
8846,2022-04-26,7
8847,2022-04-27,7
8848,2022-04-28,7
8849,2022-04-29,7
8850,2022-04-30,7
8851,2022-05-01,7
8852,2022-05-02,7
8853,2022-05-03,7
8854,2022-05-04,7
8855,2022-05-05,7
8856,2022-05-06,7
8857,2022-05-07,7
8858,2022-05-08,7
8859,2022-05-09,7
8860,2022-05-10,7
8861,2022-05-11,7
8862,2022-05-12,7
8863,2022-05-13,7
8864,2022-05-14,7
8865,2022-05-15,7
8866,2022-05-16,7
8867,2022-05-17,7
8868,2022-05-18,7
8869,2022-05-19,7
8870,2022-05-20,7
8871,2022-05-21,7
8872,2022-05-22,7
8873,2022-05-23,7
8874,2022-05-24,7
8875,2022-05-25,7
8876,2022-05-26,7
8877,2022-05-27,7
8878,2022-05-28,7
8879,2022-05-29,7
8880,2022-05-30,7
8881,2022-05-31,7
8882,2022-06-01,7
8883,2022-06-02,7
8884,2022-06-03,7
8885,2022-06-04,7
8886,2022-06-05,7
8887,2022-06-06,7
8888,2022-06-07,7
8889,2022-06-08,7
8890,2022-06-09,7
8891,2022-06-10,7
8892,2022-06-11,7
8893,2022-06-12,7
8894,2022-06-13,7
8895,2022-06-14,7
8896,2022-06-15,7
8897,2022-06-16,7
8898,2022-06-17,7
8899,2022-06-18,7
8900,2022-06-19,7
8901,2022-06-20,7
8902,2022-06-21,7
8903,2022-06-22,7
8904,2022-06-23,7
8905,2022-06-24,7
8906,2022-06-25,7
8907,2022-06-26,7
8908,2022-06-27,7
8909,2022-06-28,7
8910,2022-06-29,7
8911,2022-06-30,7
8912,2022-07-01,7
8913,2022-07-02,7
8914,2022-07-03,7
8915,2022-07-04,7
8916,2022-07-05,7
8917,2022-07-06,7
8918,2022-07-07,7
8919,2022-07-08,7
8920,2022-07-09,7
8921,2022-07-10,7
8922,2022-07-11,7
8923,2022-07-12,7
8924,2022-07-13,7
8925,2022-07-14,7
8926,2022-07-15,7
8927,2022-07-16,7
8928,2022-07-17,7
8929,2022-07-18,7
8930,2022-07-19,7
8931,2022-07-20,7
8932,2022-07-21,7
8933,2022-07-22,7
8934,2022-07-23,7
8935,2022-07-24,7
8936,2022-07-25,7
8937,2022-07-26,7
8938,2022-07-27,7
8939,2022-07-28,7
8940,2022-07-29,7
8941,2022-07-30,7
8942,2022-07-31,7
8943,2022-08-01,7
8944,2022-08-02,7
8945,2022-08-03,7
8946,2022-08-04,7
8947,2022-08-05,7
8948,2022-08-06,7
8949,2022-08-07,7
8950,2022-08-08,7
8951,2022-08-09,7
8952,2022-08-10,7
8953,2022-08-11,7
8954,2022-08-12,7
8955,2022-08-13,7
8956,2022-08-14,7
8957,2022-08-15,7
8958,2022-08-16,7
8959,2022-08-17,7
8960,2022-08-18,7
8961,2022-08-19,7
8962,2022-08-20,7
8963,2022-08-21,7
8964,2022-08-22,7
8965,2022-08-23,7
8966,2022-08-24,7
8967,2022-08-25,7
8968,2022-08-26,7
8969,2022-08-27,7
8970,2022-08-28,7
8971,2022-08-29,7
8972,2022-08-30,7
8973,2022-08-31,7
8974,2022-09-01,7
8975,2022-09-02,7
8976,2022-09-03,7
8977,2022-09-04,7
8978,2022-09-05,7
8979,2022-09-06,7
8980,2022-09-07,7
8981,2022-09-08,7
8982,2022-09-09,7
8983,2022-09-10,7
8984,2022-09-11,7
8985,2022-09-12,7
8986,2022-09-13,7
8987,2022-09-14,7
8988,2022-09-15,7
8989,2022-09-16,7
8990,2022-09-17,7
8991,2022-09-18,7
8992,2022-09-19,7
8993,2022-09-20,7
8994,2022-09-21,7
8995,2022-09-22,7
8996,2022-09-23,7
8997,2022-09-24,7
8998,2022-09-25,7
8999,2022-09-26,7
