value,date,id
2177,2020-06-26,1
2178,2020-06-27,1
2179,2020-06-28,1
2180,2020-06-29,1
2181,2020-06-30,1
2182,2020-07-01,1
2183,2020-07-02,1
2184,2020-07-03,1
2185,2020-07-04,1
2186,2020-07-05,1
2187,2020-07-06,1
2188,2020-07-07,1
2189,2020-07-08,1
2190,2020-07-09,1
2191,2020-07-10,1
2192,2020-07-11,1
2193,2020-07-12,1
2194,2020-07-13,1
2195,2020-07-14,1
2196,2020-07-15,1
2197,2020-07-16,1
2198,2020-07-17,1
2199,2020-07-18,1
2200,2020-07-19,1
2201,2020-07-20,1
2202,2020-07-21,1
2203,2020-07-22,1
2204,2020-07-23,1
2205,2020-07-24,1
2206,2020-07-25,1
2207,2020-07-26,1
2208,2020-07-27,1
2209,2020-07-28,1
2210,2020-07-29,1
2211,2020-07-30,1
2212,2020-07-31,1
2213,2020-08-01,1
2214,2020-08-02,1
2215,2020-08-03,1
2216,2020-08-04,1
2217,2020-08-05,1
2218,2020-08-06,1
2219,2020-08-07,1
2220,2020-08-08,1
2221,2020-08-09,1
2222,2020-08-10,1
2223,2020-08-11,1
2224,2020-08-12,1
2225,2020-08-13,1
2226,2020-08-14,1
2227,2020-08-15,1
2228,2020-08-16,1
2229,2020-08-17,1
2230,2020-08-18,1
2231,2020-08-19,1
2232,2020-08-20,1
2233,2020-08-21,1
2234,2020-08-22,1
2235,2020-08-23,1
2236,2020-08-24,1
2237,2020-08-25,1
2238,2020-08-26,1
2239,2020-08-27,1
2240,2020-08-28,1
2241,2020-08-29,1
2242,2020-08-30,1
2243,2020-08-31,1
2244,2020-09-01,1
2245,2020-09-02,1
2246,2020-09-03,1
2247,2020-09-04,1
2248,2020-09-05,1
2249,2020-09-06,1
2250,2020-09-07,1
2251,2020-09-08,1
2252,2020-09-09,1
2253,2020-09-10,1
2254,2020-09-11,1
2255,2020-09-12,1
2256,2020-09-13,1
2257,2020-09-14,1
2258,2020-09-15,1
2259,2020-09-16,1
2260,2020-09-17,1
2261,2020-09-18,1
2262,2020-09-19,1
2263,2020-09-20,1
2264,2020-09-21,1
2265,2020-09-22,1
2266,2020-09-23,1
2267,2020-09-24,1
2268,2020-09-25,1
2269,2020-09-26,1
2270,2020-09-27,1
2271,2020-09-28,1
2272,2020-09-29,1
2273,2020-09-30,1
2274,2020-10-01,1
2275,2020-10-02,1
2276,2020-10-03,1
2277,2020-10-04,1
2278,2020-10-05,1
2279,2020-10-06,1
2280,2020-10-07,1
2281,2020-10-08,1
2282,2020-10-09,1
2283,2020-10-10,1
2284,2020-10-11,1
2285,2020-10-12,1
2286,2020-10-13,1
2287,2020-10-14,1
2288,2020-10-15,1
2289,2020-10-16,1
2290,2020-10-17,1
2291,2020-10-18,1
2292,2020-10-19,1
2293,2020-10-20,1
2294,2020-10-21,1
2295,2020-10-22,1
2296,2020-10-23,1
2297,2020-10-24,1
2298,2020-10-25,1
2299,2020-10-26,1
2300,2020-10-27,1
2301,2020-10-28,1
2302,2020-10-29,1
2303,2020-10-30,1
2304,2020-10-31,1
2305,2020-11-01,1
2306,2020-11-02,1
2307,2020-11-03,1
2308,2020-11-04,1
2309,2020-11-05,1
2310,2020-11-06,1
2311,2020-11-07,1
2312,2020-11-08,1
2313,2020-11-09,1
2314,2020-11-10,1
2315,2020-11-11,1
2316,2020-11-12,1
2317,2020-11-13,1
2318,2020-11-14,1
2319,2020-11-15,1
2320,2020-11-16,1
2321,2020-11-17,1
2322,2020-11-18,1
2323,2020-11-19,1
2324,2020-11-20,1
2325,2020-11-21,1
2326,2020-11-22,1
2327,2020-11-23,1
2328,2020-11-24,1
2329,2020-11-25,1
2330,2020-11-26,1
2331,2020-11-27,1
2332,2020-11-28,1
2333,2020-11-29,1
2334,2020-11-30,1
2335,2020-12-01,1
2336,2020-12-02,1
2337,2020-12-03,1
2338,2020-12-04,1
2339,2020-12-05,1
2340,2020-12-06,1
2341,2020-12-07,1
2342,2020-12-08,1
2343,2020-12-09,1
2344,2020-12-10,1
2345,2020-12-11,1
2346,2020-12-12,1
2347,2020-12-13,1
2348,2020-12-14,1
2349,2020-12-15,1
2350,2020-12-16,1
2351,2020-12-17,1
2352,2020-12-18,1
2353,2020-12-19,1
2354,2020-12-20,1
2355,2020-12-21,1
2356,2020-12-22,1
2357,2020-12-23,1
2358,2020-12-24,1
2359,2020-12-25,1
2360,2020-12-26,1
2361,2020-12-27,1
2362,2020-12-28,1
2363,2020-12-29,1
2364,2020-12-30,1
2365,2020-12-31,1
2366,2021-01-01,1
2367,2021-01-02,1
2368,2021-01-03,1
2369,2021-01-04,1
2370,2021-01-05,1
2371,2021-01-06,1
2372,2021-01-07,1
2373,2021-01-08,1
2374,2021-01-09,1
2375,2021-01-10,1
2376,2021-01-11,1
2377,2021-01-12,1
2378,2021-01-13,1
2379,2021-01-14,1
2380,2021-01-15,1
2381,2021-01-16,1
2382,2021-01-17,1
2383,2021-01-18,1
2384,2021-01-19,1
2385,2021-01-20,1
2386,2021-01-21,1
2387,2021-01-22,1
2388,2021-01-23,1
2389,2021-01-24,1
2390,2021-01-25,1
2391,2021-01-26,1
2392,2021-01-27,1
2393,2021-01-28,1
2394,2021-01-29,1
2395,2021-01-30,1
2396,2021-01-31,1
2397,2021-02-01,1
2398,2021-02-02,1
2399,2021-02-03,1
2400,2021-02-04,1
2401,2021-02-05,1
2402,2021-02-06,1
2403,2021-02-07,1
2404,2021-02-08,1
2405,2021-02-09,1
2406,2021-02-10,1
2407,2021-02-11,1
2408,2021-02-12,1
2409,2021-02-13,1
2410,2021-02-14,1
2411,2021-02-15,1
2412,2021-02-16,1
2413,2021-02-17,1
2414,2021-02-18,1
2415,2021-02-19,1
2416,2021-02-20,1
2417,2021-02-21,1
2418,2021-02-22,1
2419,2021-02-23,1
2420,2021-02-24,1
2421,2021-02-25,1
2422,2021-02-26,1
2423,2021-02-27,1
2424,2021-02-28,1
2425,2021-03-01,1
2426,2021-03-02,1
2427,2021-03-03,1
2428,2021-03-04,1
2429,2021-03-05,1
2430,2021-03-06,1
2431,2021-03-07,1
2432,2021-03-08,1
2433,2021-03-09,1
2434,2021-03-10,1
2435,2021-03-11,1
2436,2021-03-12,1
2437,2021-03-13,1
2438,2021-03-14,1
2439,2021-03-15,1
2440,2021-03-16,1
2441,2021-03-17,1
2442,2021-03-18,1
2443,2021-03-19,1
2444,2021-03-20,1
2445,2021-03-21,1
2446,2021-03-22,1
2447,2021-03-23,1
2448,2021-03-24,1
2449,2021-03-25,1
2450,2021-03-26,1
2451,2021-03-27,1
2452,2021-03-28,1
2453,2021-03-29,1
2454,2021-03-30,1
2455,2021-03-31,1
2456,2021-04-01,1
2457,2021-04-02,1
2458,2021-04-03,1
2459,2021-04-04,1
2460,2021-04-05,1
2461,2021-04-06,1
2462,2021-04-07,1
2463,2021-04-08,1
2464,2021-04-09,1
2465,2021-04-10,1
2466,2021-04-11,1
2467,2021-04-12,1
2468,2021-04-13,1
2469,2021-04-14,1
2470,2021-04-15,1
2471,2021-04-16,1
2472,2021-04-17,1
2473,2021-04-18,1
2474,2021-04-19,1
2475,2021-04-20,1
2476,2021-04-21,1
2477,2021-04-22,1
2478,2021-04-23,1
2479,2021-04-24,1
2480,2021-04-25,1
2481,2021-04-26,1
2482,2021-04-27,1
2483,2021-04-28,1
2484,2021-04-29,1
2485,2021-04-30,1
2486,2021-05-01,1
2487,2021-05-02,1
2488,2021-05-03,1
2489,2021-05-04,1
2490,2021-05-05,1
2491,2021-05-06,1
2492,2021-05-07,1
2493,2021-05-08,1
2494,2021-05-09,1
2495,2021-05-10,1
2496,2021-05-11,1
2497,2021-05-12,1
2498,2021-05-13,1
2499,2021-05-14,1
2500,2021-05-15,1
2501,2021-05-16,1
2502,2021-05-17,1
2503,2021-05-18,1
2504,2021-05-19,1
2505,2021-05-20,1
2506,2021-05-21,1
2507,2021-05-22,1
2508,2021-05-23,1
2509,2021-05-24,1
2510,2021-05-25,1
2511,2021-05-26,1
2512,2021-05-27,1
2513,2021-05-28,1
2514,2021-05-29,1
2515,2021-05-30,1
2516,2021-05-31,1
2517,2021-06-01,1
2518,2021-06-02,1
2519,2021-06-03,1
2520,2021-06-04,1
2521,2021-06-05,1
2522,2021-06-06,1
2523,2021-06-07,1
2524,2021-06-08,1
2525,2021-06-09,1
2526,2021-06-10,1
2527,2021-06-11,1
2528,2021-06-12,1
2529,2021-06-13,1
2530,2021-06-14,1
2531,2021-06-15,1
2532,2021-06-16,1
2533,2021-06-17,1
2534,2021-06-18,1
2535,2021-06-19,1
2536,2021-06-20,1
2537,2021-06-21,1
2538,2021-06-22,1
2539,2021-06-23,1
2540,2021-06-24,1
2541,2021-06-25,1
2542,2021-06-26,1
2543,2021-06-27,1
2544,2021-06-28,1
2545,2021-06-29,1
2546,2021-06-30,1
2547,2021-07-01,1
2548,2021-07-02,1
2549,2021-07-03,1
2550,2021-07-04,1
2551,2021-07-05,1
2552,2021-07-06,1
2553,2021-07-07,1
2554,2021-07-08,1
2555,2021-07-09,1
2556,2021-07-10,1
2557,2021-07-11,1
2558,2021-07-12,1
2559,2021-07-13,1
2560,2021-07-14,1
2561,2021-07-15,1
2562,2021-07-16,1
2563,2021-07-17,1
2564,2021-07-18,1
2565,2021-07-19,1
2566,2021-07-20,1
2567,2021-07-21,1
2568,2021-07-22,1
2569,2021-07-23,1
2570,2021-07-24,1
2571,2021-07-25,1
2572,2021-07-26,1
2573,2021-07-27,1
2574,2021-07-28,1
2575,2021-07-29,1
2576,2021-07-30,1
2577,2021-07-31,1
2578,2021-08-01,1
2579,2021-08-02,1
2580,2021-08-03,1
2581,2021-08-04,1
2582,2021-08-05,1
2583,2021-08-06,1
2584,2021-08-07,1
2585,2021-08-08,1
2586,2021-08-09,1
2587,2021-08-10,1
2588,2021-08-11,1
2589,2021-08-12,1
2590,2021-08-13,1
2591,2021-08-14,1
2592,2021-08-15,1
2593,2021-08-16,1
2594,2021-08-17,1
2595,2021-08-18,1
2596,2021-08-19,1
2597,2021-08-20,1
2598,2021-08-21,1
2599,2021-08-22,1
2600,2021-08-23,1
2601,2021-08-24,1
2602,2021-08-25,1
2603,2021-08-26,1
2604,2021-08-27,1
2605,2021-08-28,1
2606,2021-08-29,1
2607,2021-08-30,1
2608,2021-08-31,1
2609,2021-09-01,1
2610,2021-09-02,1
2611,2021-09-03,1
2612,2021-09-04,1
2613,2021-09-05,1
2614,2021-09-06,1
2615,2021-09-07,1
2616,2021-09-08,1
2617,2021-09-09,1
2618,2021-09-10,1
2619,2021-09-11,1
2620,2021-09-12,1
2621,2021-09-13,1
2622,2021-09-14,1
2623,2021-09-15,1
2624,2021-09-16,1
2625,2021-09-17,1
2626,2021-09-18,1
2627,2021-09-19,1
2628,2021-09-20,1
2629,2021-09-21,1
2630,2021-09-22,1
2631,2021-09-23,1
2632,2021-09-24,1
2633,2021-09-25,1
2634,2021-09-26,1
2635,2021-09-27,1
2636,2021-09-28,1
2637,2021-09-29,1
2638,2021-09-30,1
2639,2021-10-01,1
2640,2021-10-02,1
2641,2021-10-03,1
2642,2021-10-04,1
2643,2021-10-05,1
2644,2021-10-06,1
2645,2021-10-07,1
2646,2021-10-08,1
2647,2021-10-09,1
2648,2021-10-10,1
2649,2021-10-11,1
2650,2021-10-12,1
2651,2021-10-13,1
2652,2021-10-14,1
2653,2021-10-15,1
2654,2021-10-16,1
2655,2021-10-17,1
2656,2021-10-18,1
2657,2021-10-19,1
2658,2021-10-20,1
2659,2021-10-21,1
2660,2021-10-22,1
2661,2021-10-23,1
2662,2021-10-24,1
2663,2021-10-25,1
2664,2021-10-26,1
2665,2021-10-27,1
2666,2021-10-28,1
2667,2021-10-29,1
2668,2021-10-30,1
2669,2021-10-31,1
2670,2021-11-01,1
2671,2021-11-02,1
2672,2021-11-03,1
2673,2021-11-04,1
2674,2021-11-05,1
2675,2021-11-06,1
2676,2021-11-07,1
2677,2021-11-08,1
2678,2021-11-09,1
2679,2021-11-10,1
2680,2021-11-11,1
2681,2021-11-12,1
2682,2021-11-13,1
2683,2021-11-14,1
2684,2021-11-15,1
2685,2021-11-16,1
2686,2021-11-17,1
2687,2021-11-18,1
2688,2021-11-19,1
2689,2021-11-20,1
2690,2021-11-21,1
2691,2021-11-22,1
2692,2021-11-23,1
2693,2021-11-24,1
2694,2021-11-25,1
2695,2021-11-26,1
2696,2021-11-27,1
2697,2021-11-28,1
2698,2021-11-29,1
2699,2021-11-30,1
2700,2021-12-01,1
2701,2021-12-02,1
2702,2021-12-03,1
2703,2021-12-04,1
2704,2021-12-05,1
2705,2021-12-06,1
2706,2021-12-07,1
2707,2021-12-08,1
2708,2021-12-09,1
2709,2021-12-10,1
2710,2021-12-11,1
2711,2021-12-12,1
2712,2021-12-13,1
2713,2021-12-14,1
2714,2021-12-15,1
2715,2021-12-16,1
2716,2021-12-17,1
2717,2021-12-18,1
2718,2021-12-19,1
2719,2021-12-20,1
2720,2021-12-21,1
2721,2021-12-22,1
2722,2021-12-23,1
2723,2021-12-24,1
2724,2021-12-25,1
2725,2021-12-26,1
2726,2021-12-27,1
2727,2021-12-28,1
2728,2021-12-29,1
2729,2021-12-30,1
2730,2021-12-31,1
2731,2022-01-01,1
2732,2022-01-02,1
2733,2022-01-03,1
2734,2022-01-04,1
2735,2022-01-05,1
2736,2022-01-06,1
2737,2022-01-07,1
2738,2022-01-08,1
2739,2022-01-09,1
2740,2022-01-10,1
2741,2022-01-11,1
2742,2022-01-12,1
2743,2022-01-13,1
2744,2022-01-14,1
2745,2022-01-15,1
2746,2022-01-16,1
2747,2022-01-17,1
2748,2022-01-18,1
2749,2022-01-19,1
2750,2022-01-20,1
2751,2022-01-21,1
2752,2022-01-22,1
2753,2022-01-23,1
2754,2022-01-24,1
2755,2022-01-25,1
2756,2022-01-26,1
2757,2022-01-27,1
2758,2022-01-28,1
2759,2022-01-29,1
2760,2022-01-30,1
2761,2022-01-31,1
2762,2022-02-01,1
2763,2022-02-02,1
2764,2022-02-03,1
2765,2022-02-04,1
2766,2022-02-05,1
2767,2022-02-06,1
2768,2022-02-07,1
2769,2022-02-08,1
2770,2022-02-09,1
2771,2022-02-10,1
2772,2022-02-11,1
2773,2022-02-12,1
2774,2022-02-13,1
2775,2022-02-14,1
2776,2022-02-15,1
2777,2022-02-16,1
2778,2022-02-17,1
2779,2022-02-18,1
2780,2022-02-19,1
2781,2022-02-20,1
2782,2022-02-21,1
2783,2022-02-22,1
2784,2022-02-23,1
2785,2022-02-24,1
2786,2022-02-25,1
2787,2022-02-26,1
2788,2022-02-27,1
2789,2022-02-28,1
2790,2022-03-01,1
2791,2022-03-02,1
2792,2022-03-03,1
2793,2022-03-04,1
2794,2022-03-05,1
2795,2022-03-06,1
2796,2022-03-07,1
2797,2022-03-08,1
2798,2022-03-09,1
2799,2022-03-10,1
2800,2022-03-11,1
2801,2022-03-12,1
2802,2022-03-13,1
2803,2022-03-14,1
2804,2022-03-15,1
2805,2022-03-16,1
2806,2022-03-17,1
2807,2022-03-18,1
2808,2022-03-19,1
2809,2022-03-20,1
2810,2022-03-21,1
2811,2022-03-22,1
2812,2022-03-23,1
2813,2022-03-24,1
2814,2022-03-25,1
2815,2022-03-26,1
2816,2022-03-27,1
2817,2022-03-28,1
2818,2022-03-29,1
2819,2022-03-30,1
2820,2022-03-31,1
2821,2022-04-01,1
2822,2022-04-02,1
2823,2022-04-03,1
2824,2022-04-04,1
2825,2022-04-05,1
2826,2022-04-06,1
2827,2022-04-07,1
2828,2022-04-08,1
2829,2022-04-09,1
2830,2022-04-10,1
2831,2022-04-11,1
2832,2022-04-12,1
2833,2022-04-13,1
2834,2022-04-14,1
2835,2022-04-15,1
2836,2022-04-16,1
2837,2022-04-17,1
2838,2022-04-18,1
2839,2022-04-19,1
2840,2022-04-20,1
2841,2022-04-21,1
2842,2022-04-22,1
2843,2022-04-23,1
2844,2022-04-24,1
2845,2022-04-25,1
2846,2022-04-26,1
2847,2022-04-27,1
2848,2022-04-28,1
2849,2022-04-29,1
2850,2022-04-30,1
2851,2022-05-01,1
2852,2022-05-02,1
2853,2022-05-03,1
2854,2022-05-04,1
2855,2022-05-05,1
2856,2022-05-06,1
2857,2022-05-07,1
2858,2022-05-08,1
2859,2022-05-09,1
2860,2022-05-10,1
2861,2022-05-11,1
2862,2022-05-12,1
2863,2022-05-13,1
2864,2022-05-14,1
2865,2022-05-15,1
2866,2022-05-16,1
2867,2022-05-17,1
2868,2022-05-18,1
2869,2022-05-19,1
2870,2022-05-20,1
2871,2022-05-21,1
2872,2022-05-22,1
2873,2022-05-23,1
2874,2022-05-24,1
2875,2022-05-25,1
2876,2022-05-26,1
2877,2022-05-27,1
2878,2022-05-28,1
2879,2022-05-29,1
2880,2022-05-30,1
2881,2022-05-31,1
2882,2022-06-01,1
2883,2022-06-02,1
2884,2022-06-03,1
2885,2022-06-04,1
2886,2022-06-05,1
2887,2022-06-06,1
2888,2022-06-07,1
2889,2022-06-08,1
2890,2022-06-09,1
2891,2022-06-10,1
2892,2022-06-11,1
2893,2022-06-12,1
2894,2022-06-13,1
2895,2022-06-14,1
2896,2022-06-15,1
2897,2022-06-16,1
2898,2022-06-17,1
2899,2022-06-18,1
2900,2022-06-19,1
2901,2022-06-20,1
2902,2022-06-21,1
2903,2022-06-22,1
2904,2022-06-23,1
2905,2022-06-24,1
2906,2022-06-25,1
2907,2022-06-26,1
2908,2022-06-27,1
2909,2022-06-28,1
2910,2022-06-29,1
2911,2022-06-30,1
2912,2022-07-01,1
2913,2022-07-02,1
2914,2022-07-03,1
2915,2022-07-04,1
2916,2022-07-05,1
2917,2022-07-06,1
2918,2022-07-07,1
2919,2022-07-08,1
2920,2022-07-09,1
2921,2022-07-10,1
2922,2022-07-11,1
2923,2022-07-12,1
2924,2022-07-13,1
2925,2022-07-14,1
2926,2022-07-15,1
2927,2022-07-16,1
2928,2022-07-17,1
2929,2022-07-18,1
2930,2022-07-19,1
2931,2022-07-20,1
2932,2022-07-21,1
2933,2022-07-22,1
2934,2022-07-23,1
2935,2022-07-24,1
2936,2022-07-25,1
2937,2022-07-26,1
2938,2022-07-27,1
2939,2022-07-28,1
2940,2022-07-29,1
2941,2022-07-30,1
2942,2022-07-31,1
2943,2022-08-01,1
2944,2022-08-02,1
2945,2022-08-03,1
2946,2022-08-04,1
2947,2022-08-05,1
2948,2022-08-06,1
2949,2022-08-07,1
2950,2022-08-08,1
2951,2022-08-09,1
2952,2022-08-10,1
2953,2022-08-11,1
2954,2022-08-12,1
2955,2022-08-13,1
2956,2022-08-14,1
2957,2022-08-15,1
2958,2022-08-16,1
2959,2022-08-17,1
2960,2022-08-18,1
2961,2022-08-19,1
2962,2022-08-20,1
2963,2022-08-21,1
2964,2022-08-22,1
2965,2022-08-23,1
2966,2022-08-24,1
2967,2022-08-25,1
2968,2022-08-26,1
2969,2022-08-27,1
2970,2022-08-28,1
2971,2022-08-29,1
2972,2022-08-30,1
2973,2022-08-31,1
2974,2022-09-01,1
2975,2022-09-02,1
2976,2022-09-03,1
2977,2022-09-04,1
2978,2022-09-05,1
2979,2022-09-06,1
2980,2022-09-07,1
2981,2022-09-08,1
2982,2022-09-09,1
2983,2022-09-10,1
2984,2022-09-11,1
2985,2022-09-12,1
2986,2022-09-13,1
2987,2022-09-14,1
2988,2022-09-15,1
2989,2022-09-16,1
2990,2022-09-17,1
2991,2022-09-18,1
2992,2022-09-19,1
2993,2022-09-20,1
2994,2022-09-21,1
2995,2022-09-22,1
2996,2022-09-23,1
2997,2022-09-24,1
2998,2022-09-25,1
2999,2022-09-26,1
