value,date,id
3068,2025-03-19,2
3069,2025-04-16,2
3070,2025-05-14,2
3071,2025-06-11,2
3072,2025-07-09,2
3073,2025-08-06,2
3074,2025-09-03,2
3075,2025-10-01,2
3076,2025-10-29,2
3077,2025-11-26,2
3078,2025-12-24,2
3079,2026-01-21,2
3080,2026-02-18,2
3081,2026-03-18,2
3082,2026-04-15,2
3083,2026-05-13,2
3084,2026-06-10,2
3085,2026-07-08,2
3086,2026-08-05,2
3087,2026-09-02,2
3088,2026-09-30,2
3089,2026-10-28,2
3090,2026-11-25,2
3091,2026-12-23,2
3092,2027-01-20,2
3093,2027-02-17,2
3094,2027-03-17,2
3095,2027-04-14,2
3096,2027-05-12,2
3097,2027-06-09,2
3098,2027-07-07,2
3099,2027-08-04,2
4000,2020-01-01,3
4001,2020-01-29,3
4002,2020-02-26,3
4003,2020-03-25,3
4004,2020-04-22,3
4005,2020-05-20,3
4006,2020-06-17,3
4007,2020-07-15,3
4008,2020-08-12,3
4009,2020-09-09,3
4010,2020-10-07,3
4011,2020-11-04,3
4012,2020-12-02,3
4013,2020-12-30,3
4014,2021-01-27,3
4015,2021-02-24,3
4016,2021-03-24,3
4017,2021-04-21,3
4018,2021-05-19,3
4019,2021-06-16,3
4020,2021-07-14,3
4021,2021-08-11,3
4022,2021-09-08,3
4023,2021-10-06,3
4024,2021-11-03,3
4025,2021-12-01,3
4026,2021-12-29,3
4027,2022-01-26,3
4028,2022-02-23,3
4029,2022-03-23,3
4030,2022-04-20,3
4031,2022-05-18,3
4032,2022-06-15,3
4033,2022-07-13,3
4034,2022-08-10,3
4035,2022-09-07,3
4036,2022-10-05,3
4037,2022-11-02,3
4038,2022-11-30,3
4039,2022-12-28,3
4040,2023-01-25,3
4041,2023-02-22,3
4042,2023-03-22,3
4043,2023-04-19,3
4044,2023-05-17,3
4045,2023-06-14,3
4046,2023-07-12,3
4047,2023-08-09,3
4048,2023-09-06,3
4049,2023-10-04,3
4050,2023-11-01,3
4051,2023-11-29,3
4052,2023-12-27,3
4053,2024-01-24,3
4054,2024-02-21,3
4055,2024-03-20,3
4056,2024-04-17,3
4057,2024-05-15,3
4058,2024-06-12,3
4059,2024-07-10,3
4060,2024-08-07,3
4061,2024-09-04,3
4062,2024-10-02,3
4063,2024-10-30,3
4064,2024-11-27,3
4065,2024-12-25,3
4066,2025-01-22,3
4067,2025-02-19,3
4068,2025-03-19,3
4069,2025-04-16,3
4070,2025-05-14,3
4071,2025-06-11,3
4072,2025-07-09,3
4073,2025-08-06,3
4074,2025-09-03,3
4075,2025-10-01,3
4076,2025-10-29,3
4077,2025-11-26,3
4078,2025-12-24,3
4079,2026-01-21,3
4080,2026-02-18,3
4081,2026-03-18,3
4082,2026-04-15,3
4083,2026-05-13,3
4084,2026-06-10,3
4085,2026-07-08,3
4086,2026-08-05,3
4087,2026-09-02,3
4088,2026-09-30,3
4089,2026-10-28,3
4090,2026-11-25,3
4091,2026-12-23,3
4092,2027-01-20,3
4093,2027-02-17,3
4094,2027-03-17,3
4095,2027-04-14,3
4096,2027-05-12,3
4097,2027-06-09,3
4098,2027-07-07,3
4099,2027-08-04,3
5000,2020-01-01,4
5001,2020-01-29,4
5002,2020-02-26,4
5003,2020-03-25,4
5004,2020-04-22,4
5005,2020-05-20,4
5006,2020-06-17,4
5007,2020-07-15,4
5008,2020-08-12,4
5009,2020-09-09,4
5010,2020-10-07,4
5011,2020-11-04,4
5012,2020-12-02,4
5013,2020-12-30,4
5014,2021-01-27,4
5015,2021-02-24,4
5016,2021-03-24,4
5017,2021-04-21,4
5018,2021-05-19,4
5019,2021-06-16,4
5020,2021-07-14,4
5021,2021-08-11,4
5022,2021-09-08,4
5023,2021-10-06,4
5024,2021-11-03,4
5025,2021-12-01,4
5026,2021-12-29,4
5027,2022-01-26,4
5028,2022-02-23,4
5029,2022-03-23,4
5030,2022-04-20,4
5031,2022-05-18,4
5032,2022-06-15,4
5033,2022-07-13,4
5034,2022-08-10,4
5035,2022-09-07,4
5036,2022-10-05,4
5037,2022-11-02,4
5038,2022-11-30,4
5039,2022-12-28,4
5040,2023-01-25,4
5041,2023-02-22,4
5042,2023-03-22,4
5043,2023-04-19,4
5044,2023-05-17,4
5045,2023-06-14,4
5046,2023-07-12,4
5047,2023-08-09,4
5048,2023-09-06,4
5049,2023-10-04,4
5050,2023-11-01,4
5051,2023-11-29,4
5052,2023-12-27,4
5053,2024-01-24,4
5054,2024-02-21,4
5055,2024-03-20,4
5056,2024-04-17,4
5057,2024-05-15,4
5058,2024-06-12,4
5059,2024-07-10,4
5060,2024-08-07,4
5061,2024-09-04,4
5062,2024-10-02,4
5063,2024-10-30,4
5064,2024-11-27,4
5065,2024-12-25,4
5066,2025-01-22,4
5067,2025-02-19,4
5068,2025-03-19,4
5069,2025-04-16,4
5070,2025-05-14,4
5071,2025-06-11,4
5072,2025-07-09,4
5073,2025-08-06,4
5074,2025-09-03,4
5075,2025-10-01,4
5076,2025-10-29,4
5077,2025-11-26,4
5078,2025-12-24,4
5079,2026-01-21,4
5080,2026-02-18,4
5081,2026-03-18,4
5082,2026-04-15,4
5083,2026-05-13,4
5084,2026-06-10,4
5085,2026-07-08,4
5086,2026-08-05,4
5087,2026-09-02,4
5088,2026-09-30,4
5089,2026-10-28,4
5090,2026-11-25,4
5091,2026-12-23,4
5092,2027-01-20,4
5093,2027-02-17,4
5094,2027-03-17,4
5095,2027-04-14,4
5096,2027-05-12,4
5097,2027-06-09,4
5098,2027-07-07,4
5099,2027-08-04,4
6000,2020-01-01,5
6001,2020-01-29,5
6002,2020-02-26,5
6003,2020-03-25,5
6004,2020-04-22,5
6005,2020-05-20,5
6006,2020-06-17,5
6007,2020-07-15,5
6008,2020-08-12,5
6009,2020-09-09,5
6010,2020-10-07,5
6011,2020-11-04,5
6012,2020-12-02,5
6013,2020-12-30,5
6014,2021-01-27,5
6015,2021-02-24,5
6016,2021-03-24,5
6017,2021-04-21,5
6018,2021-05-19,5
6019,2021-06-16,5
6020,2021-07-14,5
6021,2021-08-11,5
6022,2021-09-08,5
6023,2021-10-06,5
6024,2021-11-03,5
6025,2021-12-01,5
6026,2021-12-29,5
6027,2022-01-26,5
6028,2022-02-23,5
6029,2022-03-23,5
6030,2022-04-20,5
6031,2022-05-18,5
6032,2022-06-15,5
6033,2022-07-13,5
6034,2022-08-10,5
6035,2022-09-07,5
6036,2022-10-05,5
6037,2022-11-02,5
6038,2022-11-30,5
6039,2022-12-28,5
6040,2023-01-25,5
6041,2023-02-22,5
6042,2023-03-22,5
6043,2023-04-19,5
6044,2023-05-17,5
6045,2023-06-14,5
6046,2023-07-12,5
6047,2023-08-09,5
6048,2023-09-06,5
6049,2023-10-04,5
6050,2023-11-01,5
6051,2023-11-29,5
6052,2023-12-27,5
6053,2024-01-24,5
6054,2024-02-21,5
6055,2024-03-20,5
6056,2024-04-17,5
6057,2024-05-15,5
6058,2024-06-12,5
6059,2024-07-10,5
6060,2024-08-07,5
6061,2024-09-04,5
6062,2024-10-02,5
6063,2024-10-30,5
6064,2024-11-27,5
6065,2024-12-25,5
6066,2025-01-22,5
6067,2025-02-19,5
6068,2025-03-19,5
6069,2025-04-16,5
6070,2025-05-14,5
6071,2025-06-11,5
6072,2025-07-09,5
6073,2025-08-06,5
6074,2025-09-03,5
6075,2025-10-01,5
6076,2025-10-29,5
6077,2025-11-26,5
6078,2025-12-24,5
6079,2026-01-21,5
6080,2026-02-18,5
6081,2026-03-18,5
6082,2026-04-15,5
6083,2026-05-13,5
6084,2026-06-10,5
6085,2026-07-08,5
6086,2026-08-05,5
6087,2026-09-02,5
6088,2026-09-30,5
6089,2026-10-28,5
6090,2026-11-25,5
6091,2026-12-23,5
6092,2027-01-20,5
6093,2027-02-17,5
6094,2027-03-17,5
6095,2027-04-14,5
6096,2027-05-12,5
6097,2027-06-09,5
6098,2027-07-07,5
6099,2027-08-04,5
7000,2020-01-01,6
7001,2020-01-29,6
7002,2020-02-26,6
7003,2020-03-25,6
7004,2020-04-22,6
7005,2020-05-20,6
7006,2020-06-17,6
7007,2020-07-15,6
7008,2020-08-12,6
7009,2020-09-09,6
7010,2020-10-07,6
7011,2020-11-04,6
7012,2020-12-02,6
7013,2020-12-30,6
7014,2021-01-27,6
7015,2021-02-24,6
7016,2021-03-24,6
7017,2021-04-21,6
7018,2021-05-19,6
7019,2021-06-16,6
7020,2021-07-14,6
7021,2021-08-11,6
7022,2021-09-08,6
7023,2021-10-06,6
7024,2021-11-03,6
7025,2021-12-01,6
7026,2021-12-29,6
7027,2022-01-26,6
7028,2022-02-23,6
7029,2022-03-23,6
7030,2022-04-20,6
7031,2022-05-18,6
7032,2022-06-15,6
7033,2022-07-13,6
7034,2022-08-10,6
7035,2022-09-07,6
7036,2022-10-05,6
7037,2022-11-02,6
7038,2022-11-30,6
7039,2022-12-28,6
7040,2023-01-25,6
7041,2023-02-22,6
7042,2023-03-22,6
7043,2023-04-19,6
7044,2023-05-17,6
7045,2023-06-14,6
7046,2023-07-12,6
7047,2023-08-09,6
7048,2023-09-06,6
7049,2023-10-04,6
7050,2023-11-01,6
7051,2023-11-29,6
7052,2023-12-27,6
7053,2024-01-24,6
7054,2024-02-21,6
7055,2024-03-20,6
7056,2024-04-17,6
7057,2024-05-15,6
7058,2024-06-12,6
7059,2024-07-10,6
7060,2024-08-07,6
7061,2024-09-04,6
7062,2024-10-02,6
7063,2024-10-30,6
7064,2024-11-27,6
7065,2024-12-25,6
7066,2025-01-22,6
7067,2025-02-19,6
7068,2025-03-19,6
7069,2025-04-16,6
7070,2025-05-14,6
7071,2025-06-11,6
7072,2025-07-09,6
7073,2025-08-06,6
7074,2025-09-03,6
7075,2025-10-01,6
7076,2025-10-29,6
7077,2025-11-26,6
7078,2025-12-24,6
7079,2026-01-21,6
7080,2026-02-18,6
7081,2026-03-18,6
7082,2026-04-15,6
7083,2026-05-13,6
7084,2026-06-10,6
7085,2026-07-08,6
7086,2026-08-05,6
7087,2026-09-02,6
7088,2026-09-30,6
7089,2026-10-28,6
7090,2026-11-25,6
7091,2026-12-23,6
7092,2027-01-20,6
7093,2027-02-17,6
7094,2027-03-17,6
7095,2027-04-14,6
7096,2027-05-12,6
7097,2027-06-09,6
7098,2027-07-07,6
7099,2027-08-04,6
8000,2020-01-01,7
8001,2020-01-29,7
8002,2020-02-26,7
8003,2020-03-25,7
8004,2020-04-22,7
8005,2020-05-20,7
8006,2020-06-17,7
8007,2020-07-15,7
8008,2020-08-12,7
8009,2020-09-09,7
8010,2020-10-07,7
8011,2020-11-04,7
8012,2020-12-02,7
8013,2020-12-30,7
8014,2021-01-27,7
8015,2021-02-24,7
8016,2021-03-24,7
8017,2021-04-21,7
8018,2021-05-19,7
8019,2021-06-16,7
8020,2021-07-14,7
8021,2021-08-11,7
8022,2021-09-08,7
8023,2021-10-06,7
8024,2021-11-03,7
8025,2021-12-01,7
8026,2021-12-29,7
8027,2022-01-26,7
8028,2022-02-23,7
8029,2022-03-23,7
8030,2022-04-20,7
8031,2022-05-18,7
8032,2022-06-15,7
8033,2022-07-13,7
8034,2022-08-10,7
8035,2022-09-07,7
8036,2022-10-05,7
8037,2022-11-02,7
8038,2022-11-30,7
8039,2022-12-28,7
8040,2023-01-25,7
8041,2023-02-22,7
8042,2023-03-22,7
8043,2023-04-19,7
8044,2023-05-17,7
8045,2023-06-14,7
8046,2023-07-12,7
8047,2023-08-09,7
8048,2023-09-06,7
8049,2023-10-04,7
8050,2023-11-01,7
8051,2023-11-29,7
8052,2023-12-27,7
8053,2024-01-24,7
8054,2024-02-21,7
8055,2024-03-20,7
8056,2024-04-17,7
8057,2024-05-15,7
8058,2024-06-12,7
8059,2024-07-10,7
8060,2024-08-07,7
8061,2024-09-04,7
8062,2024-10-02,7
8063,2024-10-30,7
8064,2024-11-27,7
8065,2024-12-25,7
8066,2025-01-22,7
8067,2025-02-19,7
8068,2025-03-19,7
8069,2025-04-16,7
8070,2025-05-14,7
8071,2025-06-11,7
8072,2025-07-09,7
8073,2025-08-06,7
8074,2025-09-03,7
8075,2025-10-01,7
8076,2025-10-29,7
8077,2025-11-26,7
8078,2025-12-24,7
8079,2026-01-21,7
8080,2026-02-18,7
8081,2026-03-18,7
8082,2026-04-15,7
8083,2026-05-13,7
8084,2026-06-10,7
8085,2026-07-08,7
8086,2026-08-05,7
8087,2026-09-02,7
8088,2026-09-30,7
8089,2026-10-28,7
8090,2026-11-25,7
8091,2026-12-23,7
8092,2027-01-20,7
8093,2027-02-17,7
8094,2027-03-17,7
8095,2027-04-14,7
8096,2027-05-12,7
8097,2027-06-09,7
8098,2027-07-07,7
8099,2027-08-04,7
9000,2020-01-01,8
9001,2020-01-29,8
9002,2020-02-26,8
9003,2020-03-25,8
9004,2020-04-22,8
9005,2020-05-20,8
9006,2020-06-17,8
9007,2020-07-15,8
9008,2020-08-12,8
9009,2020-09-09,8
9010,2020-10-07,8
9011,2020-11-04,8
9012,2020-12-02,8
9013,2020-12-30,8
9014,2021-01-27,8
9015,2021-02-24,8
9016,2021-03-24,8
9017,2021-04-21,8
9018,2021-05-19,8
9019,2021-06-16,8
9020,2021-07-14,8
9021,2021-08-11,8
9022,2021-09-08,8
9023,2021-10-06,8
9024,2021-11-03,8
9025,2021-12-01,8
9026,2021-12-29,8
9027,2022-01-26,8
9028,2022-02-23,8
9029,2022-03-23,8
9030,2022-04-20,8
9031,2022-05-18,8
9032,2022-06-15,8
9033,2022-07-13,8
9034,2022-08-10,8
9035,2022-09-07,8
9036,2022-10-05,8
9037,2022-11-02,8
9038,2022-11-30,8
9039,2022-12-28,8
9040,2023-01-25,8
9041,2023-02-22,8
9042,2023-03-22,8
9043,2023-04-19,8
9044,2023-05-17,8
9045,2023-06-14,8
9046,2023-07-12,8
9047,2023-08-09,8
9048,2023-09-06,8
9049,2023-10-04,8
9050,2023-11-01,8
9051,2023-11-29,8
9052,2023-12-27,8
9053,2024-01-24,8
9054,2024-02-21,8
9055,2024-03-20,8
9056,2024-04-17,8
9057,2024-05-15,8
9058,2024-06-12,8
9059,2024-07-10,8
9060,2024-08-07,8
9061,2024-09-04,8
9062,2024-10-02,8
9063,2024-10-30,8
9064,2024-11-27,8
9065,2024-12-25,8
9066,2025-01-22,8
9067,2025-02-19,8
9068,2025-03-19,8
9069,2025-04-16,8
9070,2025-05-14,8
9071,2025-06-11,8
9072,2025-07-09,8
9073,2025-08-06,8
9074,2025-09-03,8
9075,2025-10-01,8
9076,2025-10-29,8
9077,2025-11-26,8
9078,2025-12-24,8
9079,2026-01-21,8
9080,2026-02-18,8
9081,2026-03-18,8
9082,2026-04-15,8
9083,2026-05-13,8
9084,2026-06-10,8
9085,2026-07-08,8
9086,2026-08-05,8
9087,2026-09-02,8
9088,2026-09-30,8
9089,2026-10-28,8
9090,2026-11-25,8
9091,2026-12-23,8
9092,2027-01-20,8
9093,2027-02-17,8
9094,2027-03-17,8
9095,2027-04-14,8
9096,2027-05-12,8
9097,2027-06-09,8
9098,2027-07-07,8
9099,2027-08-04,8
10000,2020-01-01,9
10001,2020-01-29,9
10002,2020-02-26,9
10003,2020-03-25,9
10004,2020-04-22,9
10005,2020-05-20,9
10006,2020-06-17,9
10007,2020-07-15,9
10008,2020-08-12,9
10009,2020-09-09,9
10010,2020-10-07,9
10011,2020-11-04,9
10012,2020-12-02,9
10013,2020-12-30,9
10014,2021-01-27,9
10015,2021-02-24,9
10016,2021-03-24,9
10017,2021-04-21,9
10018,2021-05-19,9
10019,2021-06-16,9
10020,2021-07-14,9
10021,2021-08-11,9
10022,2021-09-08,9
10023,2021-10-06,9
10024,2021-11-03,9
10025,2021-12-01,9
10026,2021-12-29,9
10027,2022-01-26,9
10028,2022-02-23,9
10029,2022-03-23,9
10030,2022-04-20,9
10031,2022-05-18,9
10032,2022-06-15,9
10033,2022-07-13,9
10034,2022-08-10,9
10035,2022-09-07,9
10036,2022-10-05,9
10037,2022-11-02,9
10038,2022-11-30,9
10039,2022-12-28,9
10040,2023-01-25,9
10041,2023-02-22,9
10042,2023-03-22,9
10043,2023-04-19,9
10044,2023-05-17,9
10045,2023-06-14,9
10046,2023-07-12,9
10047,2023-08-09,9
10048,2023-09-06,9
10049,2023-10-04,9
10050,2023-11-01,9
10051,2023-11-29,9
10052,2023-12-27,9
10053,2024-01-24,9
10054,2024-02-21,9
10055,2024-03-20,9
10056,2024-04-17,9
10057,2024-05-15,9
10058,2024-06-12,9
10059,2024-07-10,9
10060,2024-08-07,9
10061,2024-09-04,9
10062,2024-10-02,9
10063,2024-10-30,9
10064,2024-11-27,9
10065,2024-12-25,9
10066,2025-01-22,9
10067,2025-02-19,9
10068,2025-03-19,9
10069,2025-04-16,9
10070,2025-05-14,9
10071,2025-06-11,9
10072,2025-07-09,9
10073,2025-08-06,9
10074,2025-09-03,9
10075,2025-10-01,9
10076,2025-10-29,9
10077,2025-11-26,9
10078,2025-12-24,9
10079,2026-01-21,9
10080,2026-02-18,9
10081,2026-03-18,9
10082,2026-04-15,9
10083,2026-05-13,9
10084,2026-06-10,9
10085,2026-07-08,9
10086,2026-08-05,9
10087,2026-09-02,9
10088,2026-09-30,9
10089,2026-10-28,9
10090,2026-11-25,9
10091,2026-12-23,9
10092,2027-01-20,9
10093,2027-02-17,9
10094,2027-03-17,9
10095,2027-04-14,9
10096,2027-05-12,9
10097,2027-06-09,9
10098,2027-07-07,9
10099,2027-08-04,9
